"i","choice","formal","wage","labor_taxes","voluntary_saving","consumption_young","consumption_old","decision_utility","experienced_utility","funded_contribution","funded_public_contribution","payg_contribution","payg_notional_contribution","funded_benefit","payg_benefit","eligibility_probability","eligible_payg_benefit","refund_benefit","utility_informal","utility_capitalization","utility_payg","utility_difference_formal_informal","utility_difference_payg_capitalization"
0.792,"payg",TRUE,2.14982547321146,0.612700259865265,0,1.28509502500548,2.77672379682528,-0.466971419644106,-0.489241161687689,0,0,0.343972075713833,0.27947731151749,0,1.99277348781907,0.956478365044728,2.07260860582345,0.23823087423258,-1.08357752474222,-0.467167663087272,-0.466971419644106,0.616606105098112,0.000196243443165323
0.794,"payg",TRUE,2.16986871038258,0.618412582459036,0,1.29707621356919,2.80578974489622,-0.460500547571874,-0.482425139790253,0,0,0.347178993661213,0.282082932349735,0,2.01363326896846,0.957710228157966,2.09193193525975,0.240451946581581,-1.07419128960342,-0.460709740634398,-0.460500547571874,0.613690742031545,0.000209193062524038
0.796,"payg",TRUE,2.1900988145163,0.624178162137146,0,1.30916910506273,2.83506941895621,-0.454119802855599,-0.475705628448263,0,0,0.350415810322608,0.284712845887119,0,2.03464643501164,0.958908721799535,2.11143541982012,0.242693726416105,-1.06488636051616,-0.454341089690882,-0.454119802855599,0.610766557660565,0.000221286835282997
0.798,"payg",TRUE,2.21051752780933,0.629997495425658,0,1.32137474091403,2.86456562296333,-0.447827910266986,-0.469081194300226,0,0,0.353682804449492,0.287367278615213,0,2.05581499826734,0.960074666047186,2.13112073912548,0.244956406796032,-1.05566203318593,-0.448060476206233,-0.447827910266986,0.607834122918945,0.000232565939246421
0.8,"payg",TRUE,2.23112660870119,0.63587108347984,0,1.33369417226048,2.89428118626337,-0.441623613484841,-0.462550428123637,0,0,0.356980257392191,0.290046459131155,0,2.07714098927431,0.961208865539764,2.1509895884562,0.247240182581173,-1.04651760941898,-0.441866683188934,-0.441623613484841,0.60489399593414,0.00024306970409288
0.802,"payg",TRUE,2.25192783202571,0.641799432127327,0,1.3461284600394,2.9242189632037,-0.435505674777567,-0.456111944311433,0,0,0.360308453124113,0.292750618163342,0,2.0986264565142,0.962312109491394,2.17104367889808,0.249545250448056,-1.03745239706951,-0.435758510470631,-0.435505674777567,0.601946722291943,0.000252835693063835
0.804,"payg",TRUE,2.2729229891638,0.647783051911683,0,1.35867867507944,2.95438183277757,-0.429472874692542,-0.449764380364118,0,0,0.363667678266208,0.295479988591294,0,2.12027346615631,0.96338517172551,2.1912847374897,0.251871808906862,-1.02846570998727,-0.429734774473575,-0.429472874692542,0.598992835294729,0.000261899781033637
0.806,"payg",TRUE,2.29411388819778,0.653822458136368,0,1.37134589819281,2.98477269829835,-0.423524011752157,-0.443506396396938,0,0,0.367058222111645,0.298234805465712,0,2.14208410182376,0.964428810727364,2.21171450737114,0.254220058318522,-1.01955686796563,-0.42379430798128,-0.423524011752157,0.596032856213469,0.000270296229123335
0.808,"payg",TRUE,2.31550235406707,0.659918170909116,0,1.38413122026831,3.01539448710255,-0.41765790215634,-0.437336674661548,0,0,0.370480376650731,0.301015306028719,0,2.16406046438037,0.965443769713724,2.23233474793413,0.256590200911968,-1.01072519669007,-0.417935959912353,-0.41765790215634,0.59306729453373,0.000278057756013306
0.81,"payg",TRUE,2.33709022872535,0.666070715186724,0,1.39703574236533,3.04625015028119,-0.411873379491348,-0.431253919081627,0,0,0.373934436596056,0.303821729734295,0,2.18620467173789,0.966430776718518,2.25314723497352,0.258982440801554,-1.00197002768719,-0.412158595097449,-0.411873379491348,0.590096648195839,0.000285215606100675
0.812,"payg",TRUE,2.35887937129918,0.672280620820266,0,1.41006057580864,3.0773426624383,-0.406169294444666,-0.425256854801912,0,0,0.377420699407869,0.306654318268893,0,2.20851885868267,0.967390544693235,2.27415376084028,0.26139698400463,-0.993290698274057,-0.40646109405931,-0.406169294444666,0.587121403829391,0.000291799614643207
0.814,"payg",TRUE,2.38087165824812,0.678548422600716,0,1.42320684228411,3.10867502147606,-0.40054451452582,-0.419344227750168,0,0,0.3809394653197,0.309513315572256,0,2.23100517672146,0.968323771620944,2.29535613459578,0.263834038459285,-0.984686551508092,-0.400842352795844,-0.40054451452582,0.584142036982272,0.000297838270023776
0.816,"payg",TRUE,2.40306898352634,0.684874660305008,0,1.43647567393529,3.14025024840566,-0.394997923792941,-0.413514804211599,0,0,0.384491037364215,0.312398967858424,0,2.25366579394566,0.969231140642852,2.31675618216763,0.266293814042256,-0.976156936137316,-0.395301282566204,-0.394997923792941,0.581159012344375,0.00030335877326354
0.818,"payg",TRUE,2.42547325874569,0.691259878742521,0,1.44986821346094,3.17207138718291,-0.389528422584917,-0.407767370415247,0,0,0.38807572139931,0.315311523636939,0,2.27650289491336,0.970113320196364,2.33835574650691,0.268776522587001,-0.967701206551068,-0.389836809679823,-0.389528422584917,0.578172783966152,0.000308387094906548
0.82,"payg",TRUE,2.44808641334034,0.697704627801997,0,1.46338561421341,3.20414150456814,-0.384134927258972,-0.402100732131953,0,0,0.391693826134455,0.318251233734244,0,2.29951868054879,0.970970964163659,2.36015668774689,0.271282377901941,-0.959318722731141,-0.384447875288365,-0.384134927258972,0.575183795472169,0.000312948029392746
0.822,"payg",TRUE,2.47091039473297,0.704209462498898,0,1.47702904029798,3.2364636900093,-0.37881636993352,-0.396513714283436,0,0,0.395345663157276,0.321218351315287,0,2.32271536805842,0.971804712029857,2.38216088336322,0.273811595788876,-0.951008850203331,-0.379133435180552,-0.37881636993352,0.572192480269811,0.000317065247031234
0.824,"payg",TRUE,2.49394716850245,0.710774943023198,0,1.49079966667311,3.26904105554764,-0.373571698236147,-0.391005160562115,0,0,0.399031546960392,0.324213131905318,0,2.34609519086327,0.972615189049874,2.40437022833563,0.276364394061567,-0.942770959989419,-0.373892459579827,-0.373571698236147,0.569199261753272,0.000320761343679976
0.826,"payg",TRUE,2.5171987185531,0.717401634787634,0,1.50469867925162,3.30187673574517,-0.368399875056585,-0.385573933061258,0,0,0.402751794968496,0.327235833411903,0,2.36966039854686,0.973403006423134,2.42678663531109,0.278940992564493,-0.934604428559563,-0.36872393294482,-0.368399875056585,0.566204553502978,0.000324057888234919
0.828,"payg",TRUE,2.54066704728559,0.724090108476394,0,1.51872727500282,3.33497388763319,-0.363299878304533,-0.380218911915124,0,0,0.406506727565695,0.330286716147127,0,2.39341325681825,0.974168761475336,2.44941203476856,0.281541613191789,-0.9265086377851,-0.363626853772558,-0.363299878304533,0.563208759480567,0.00032697546802446
0.83,"payg",TRUE,2.56435417576934,0.730840940094263,0,1.5328866620556,3.36833569068109,-0.358270700672208,-0.374938994948705,0,0,0.410296668123095,0.333366042850015,0,2.41735604748965,0.97491303784652,2.47224837518522,0.284166479906348,-0.91848297489176,-0.358600234404412,-0.358270700672208,0.560212274219552,0.000329533732203846
0.832,"payg",TRUE,2.5882621439166,0.737654711016231,0,1.54717805980248,3.40196534678472,-0.35331134940148,-0.369733097336758,0,0,0.414121943026656,0.336474078709158,0,2.44149106846812,0.975636405684722,2.49529762320429,0.286815818759114,-0.910526832413288,-0.353643100834716,-0.35331134940148,0.557215483011809,0.000331751433236549
0.834,"payg",TRUE,2.61239301065811,0.74453200803756,0,1.56160269900458,3.43586608027375,-0.348420846055486,-0.364600151271792,0,0,0.417982881705297,0.339611091385554,0,2.46582063376078,0.976339421844539,2.51856176380437,0.289489857908548,-0.902639608145463,-0.348754492522035,-0.348420846055486,0.554218762089977,0.000333646466549264
0.836,"payg",TRUE,2.63674885412041,0.751473423424316,0,1.57616182189769,3.47004113793712,-0.343598226294598,-0.359539105640689,0,0,0.421879816659265,0.342777351035653,0,2.49034707349314,0.977022630089974,2.5420428004704,0.292188827640276,-0.894820705100511,-0.343933462203038,-0.343598226294598,0.551222478805913,0.000335235908439535
0.838,"payg",TRUE,2.66133177180483,0.758479554964375,0,1.59085668229916,3.50449378906616,-0.338842539656636,-0.354548925709669,0,0,0.425813083488772,0.345973130334627,0,2.51507273394001,0.977686561300968,2.56574275536621,0.294912960386921,-0.887069531461931,-0.339179075708952,-0.338842539656636,0.548226991805295,0.000336536052315706
0.84,"payg",TRUE,2.68614388076809,0.765551006018906,0,1.60568854571594,3.53922732551448,-0.334152849341206,-0.349628592817319,0,0,0.429783020922895,0.349198704499852,0,2.53999997756847,0.978331733683039,2.58966366950864,0.29766249074812,-0.879385500539688,-0.334490411784547,-0.334152849341206,0.545232651198482,0.0003375624433406
0.842,"payg",TRUE,2.71118731780467,0.77268838557433,0,1.62065868945355,3.57424506177428,-0.329528231998071,-0.344777104075384,0,0,0.433789970848747,0.352454351314607,0,2.56513118309267,0.978958652979532,2.61380760294332,0.300437655510727,-0.871768030725813,-0.329866561909623,-0.329528231998071,0.542239798727742,0.000338329911551583
0.844,"payg",TRUE,2.73646423963076,0.779892308294766,0,1.63576840272605,3.60955033506818,-0.324967777519445,-0.339993472077089,0,0,0.437834278340921,0.355740351151998,0,2.59046874553973,0.979567812685947,2.6381766349221,0.303238693669207,-0.86421654545038,-0.325306630122969,-0.324967777519445,0.539248767930935,0.000338852603523676
0.846,"payg",TRUE,2.76197682307004,0.787163394574963,0,1.65101898676713,3.64514650545627,-0.320470588836112,-0.335276724612712,0,0,0.441916291691207,0.359056986999106,0,2.61601507632653,0.980159694265923,2.66277286408208,0.306065846446216,-0.856730473137863,-0.320809732848751,-0.320470588836112,0.536259884301751,0.00033914401263907
0.848,"payg",TRUE,2.78772726524117,0.794502270593733,0,1.66641175494211,3.68103695595756,-0.316035781717276,-0.330625904392182,0,0,0.446036362438587,0.362404544481352,0,2.64177260334691,0.980734767368408,2.68759840862635,0.308919357313374,-0.849309247163873,-0.316374998725303,-0.316035781717276,0.533273465446598,0.000339217008027304
0.85,"payg",TRUE,2.81371778374692,0.801909568367872,0,1.68194803286106,3.71722509268543,-0.311662484574052,-0.326040068774451,0,0,0.450194845399507,0.365783311887099,0,2.66774377106886,0.981293490045645,2.71265540650644,0.311799472012235,-0.841952305812277,-0.312001568436284,-0.311662484574052,0.530289821238225,0.000339083862231637
0.852,"payg",TRUE,2.83995061686523,0.80938592580659,0,1.69762915849298,3.75371434499649,-0.307349838266507,-0.321518289503439,0,0,0.454392098698436,0.369193580192479,0,2.69393104064135,0.981836308971567,2.73794601560641,0.314706438575449,-0.834659092232668,-0.307688594544167,-0.307349838266507,0.527309253966161,0.000338756277660279
0.854,"payg",TRUE,2.86642802374192,0.816931986766449,0,1.71345648228102,3.79050816565236,-0.303096995914159,-0.317059652450312,0,0,0.458628483798708,0.37263564308645,0,2.72033689001046,0.982363659660277,2.76347241392867,0.317640507348123,-0.827429054398229,-0.303435241326034,-0.303096995914159,0.524332058484071,0.000338245411874993
0.856,"payg",TRUE,2.89315228458529,0.824548401106807,0,1.72943136725876,3.82761003099386,-0.298903122709866,-0.312663257361906,0,0,0.462904365533646,0.376109796996088,0,2.74696381404435,0.982875966684272,2.78923679978157,0.320601931009376,-0.820261645063946,-0.299240684611635,-0.298903122709866,0.52135852235408,0.000337561901768646
0.858,"payg",TRUE,2.92012570086242,0.832235824745791,0,1.7455551891676,3.86502344112709,-0.294767395737012,-0.308328217615085,0,0,0.467220112137988,0.379616341112115,0,2.77381432466685,0.983373643892118,2.81524139196874,0.323590964594108,-0.813156321725184,-0.295104111623693,-0.294767395737012,0.518388925988172,0.000336715886680439
0.86,"payg",TRUE,2.94735059549745,0.839994919716773,0,1.76182933657525,3.90275192012108,-0.290689003789912,-0.304053659976849,0,0,0.471576095279592,0.383155577414668,0,2.80089095099926,0.983857094625295,2.84148842998011,0.326607865514955,-0.806112546576627,-0.291024720820408,-0.290689003789912,0.515423542786714,0.000335717030495897
0.862,"payg",TRUE,2.97482931307156,0.847826354225395,0,1.77825521099531,3.94079901621633,-0.286667147197371,-0.299838724370009,0,0,0.47597269009145,0.386727810699303,0,2.82819623951006,0.984326711933951,2.86798017418482,0.329652893584462,-0.799129786471571,-0.287001721740148,-0.286667147197371,0.5124626392742,0.000334574542776578
0.864,"payg",TRUE,3.00256422002493,0.855730802707105,0,1.79483422700796,3.9791683020441,-0.282701037649313,-0.29568256364425,0,0,0.480410275203989,0.390333348603241,0,2.85573275417226,0.984782878791344,2.89471890602588,0.332726311037457,-0.79220751288157,-0.283034334848275,-0.282701037649313,0.509506475232257,0.00033329719896158
0.866,"payg",TRUE,3.03055770486051,0.863708945885245,0,1.81156781238176,4.01786337485582,-0.27878989802642,-0.291584343352413,0,0,0.484889232777681,0.393972501631866,0,2.88350307662802,0.985225968306727,2.9217069282166,0.335828382553632,-0.785345201856432,-0.279121791386102,-0.27878989802642,0.506555303830012,0.000331893359682034
0.868,"payg",TRUE,3.05881217834973,0.871761470829672,0,1.82845740819667,4.05688785676231,-0.274932962232696,-0.287543241531834,0,0,0.489409948535956,0.397645583185464,0,2.91150980636039,0.985656343936512,2.94894656493896,0.33895937528034,-0.778542333984559,-0.275263333221924,-0.274932962232696,0.503609371751863,0.00033037098922778
0.87,"payg",TRUE,3.08733007374009,0.879889071015925,0,1.84550446896809,4.09624539498244,-0.271129475030919,-0.283558448490589,0,0,0.493972811798414,0.401352909586211,0,2.93975556087172,0.9860743596935,2.97644016204373,0.342119558855601,-0.771798394353633,-0.271458212704123,-0.271129475030919,0.500668919322714,0.00032873767320335
0.872,"payg",TRUE,3.11611384696475,0.888092446384953,0,1.86271046277216,4.13593966210094,-0.267378691880878,-0.279629166598479,0,0,0.49857821551436,0.405094800105417,0,2.9682429758687,0.98648036035403,3.00419008725248,0.34530920543132,-0.765112872511645,-0.267705692516287,-0.267378691880878,0.497734180630767,0.000327000635408525
0.874,"payg",TRUE,3.14516597685399,0.896372303403386,0,1.88007687137215,4.17597435633479,-0.26367987878037,-0.275754610082636,0,0,0.503226556296638,0.408871576991018,0,2.99697470545354,0.986874681662897,3.03219873036154,0.348528589696729,-0.758485262428255,-0.264005045534348,-0.26367987878037,0.494805383647885,0.000325166753978479
0.876,"payg",TRUE,3.17448896534871,0.904729355124381,0,1.89760519034614,4.21635320180817,-0.26003231210887,-0.271934004827581,0,0,0.507918234455793,0.412683565495332,0,3.02595342232127,0.987257650535888,3.06046850344774,0.351777988902039,-0.75191506245649,-0.260355554685685,-0.26003231210887,0.491882750347619,0.000323242576815042
0.878,"payg",TRUE,3.20408533771588,0.913164321249025,0,1.91529692921574,4.25707994883544,-0.256435278473835,-0.268166588179622,0,0,0.51265365403454,0.416531093903064,0,3.05518181796287,0.987629585259838,3.08900184107617,0.355057682882319,-0.745401775294779,-0.256756512810175,-0.256435278473835,0.488966496820944,0.00032123433634057
0.88,"payg",TRUE,3.23395764276603,0.921677928188318,0,1.93315361157612,4.29815837421189,-0.252888074559566,-0.26445160875546,0,0,0.517433222842564,0.420414493559584,0,3.0846626028739,0.987990795690073,3.11780120050987,0.358367954081594,-0.738944907949306,-0.25320722252317,-0.252888074559566,0.486056833389741,0.000319147963604605
0.882,"payg",TRUE,3.26410845307274,0.93027090912573,0,1.95117677522724,4.33959228151208,-0.249390006978593,-0.260788326254867,0,0,0.522257352491638,0.424334098899456,0,3.11439850676862,0.988341583445167,3.14686906192137,0.361709087577169,-0.732543971696701,-0.249706996080363,-0.249390006978593,0.483153964718108,0.000316989101770748
0.884,"payg",TRUE,3.29454036519417,0.93894400408034,0,1.96936797230625,4.38138550139533,-0.245940392125515,-0.25717601127733,0,0,0.527126458431068,0.428290247475243,0,3.14439227879922,0.988682242098908,3.17620792860637,0.36508137110418,-0.726198482047041,-0.246255155244527,-0.245940392125515,0.480258089921526,0.000314763119012018
0.886,"payg",TRUE,3.32525599989674,0.94769795997057,0,1.98772876942118,4.42354189191831,-0.242538556033247,-0.25361394514254,0,0,0.532040959983478,0.432283279986576,0,3.17464668778019,0.989013057369407,3.20582032719924,0.368485095080373,-0.719907958707186,-0.242851031154087,-0.242538556033247,0.477369402673939,0.000312475120839872
0.888,"payg",TRUE,3.35625800238072,0.956533530678505,0,2.00626074778585,4.46606533885426,-0.239183834231633,-0.25010141971462,0,0,0.537001280380915,0.436313540309493,0,3.20516452241737,0.98933430730529,3.23570880789069,0.371920552631114,-0.713671925544421,-0.239493964193525,-0.239183834231633,0.474488091312788,0.000310129961892031
0.89,"payg",TRUE,3.38754904250813,0.965451477114818,0,2.02496550335604,4.5089597560188,-0.235875571608352,-0.246637737229973,0,0,0.542007846801302,0.440381375526057,0,3.23594859154181,0.989646262468908,3.26587594464732,0.375388039614634,-0.707489910550419,-0.236183303865555,-0.235875571608352,0.471614338942066,0.000307732257202653
0.892,"payg",TRUE,3.41913181503263,0.974452567284299,0,2.04384464696693,4.55222908560201,-0.23261312227211,-0.243222210128668,0,0,0.54706109040522,0.444487135954242,0,3.26700172434808,0.989949186116526,3.29632433543331,0.378887854647507,-0.701361445805513,-0.232918408665087,-0.23261312227211,0.468748323533404,0.000305286392977694
0.894,"payg",TRUE,3.45100903983156,0.983537576351995,0,2.06289980447183,4.5958772985066,-0.229395849418019,-0.23985416088924,0,0,0.55216144637305,0.448631175178103,0,3.29832677063695,0.990243334375449,3.3270566024342,0.382420299130367,-0.695286067443282,-0.229698645954917,-0.229395849418019,0.465890218025262,0.00030279653689716
0.896,"payg",TRUE,3.48318346214023,0.992707286709964,0,2.08213261688219,4.63990839469195,-0.226223125195175,-0.23653292186684,0,0,0.557309353942436,0.452813850078229,0,3.32992660106232,0.990528956418054,3.35807539228262,0.385985677273864,-0.689263315615435,-0.22652339184314,-0.226223125195175,0.46304019042026,0.000300266647964703
0.898,"payg",TRUE,3.51565785278828,1.00196248804466,0,2.10154474050893,4.68432640352389,-0.223094330576339,-0.233257835134603,0,0,0.562505256446125,0.457035520862477,0,3.36180410738225,0.990806294632712,3.38938337628631,0.389584296124864,-0.683292734457013,-0.223392031062264,-0.223094330576339,0.460198403880674,0.00029770048592459
0.9,"payg",TRUE,3.54843500843836,1.01130397740493,0,2.12113784710508,4.72913538412995,-0.22000885522972,-0.230028252328191,0,0,0.567749601350138,0.461296551096987,0,3.39396220271389,0.991075584791569,3.42098325065811,0.393216465592886,-0.677373872051877,-0.220303956849985,-0.22000885522972,0.457365016822157,0.000295101620265165
0.902,"payg",TRUE,3.58151775182692,1.02073255927067,0,2.14091362400974,4.77433942576004,-0.216966097392793,-0.226843534493381,0,0,0.573042840292308,0.4655973077375,0,3.42640382179236,0.991337056215187,3.45287773674816,0.3968824984768,-0.671506280398505,-0.21725857083162,-0.216966097392793,0.454540183005712,0.000292473438826296
0.904,"payg",TRUE,3.61490893200734,1.03024904562209,0,2.16087377429339,4.81994264815232,-0.213965463748124,-0.223703051936652,0,0,0.578385429121175,0.469938161160954,0,3.45913192123328,0.991590931934037,3.48506958127829,0.400582710491757,-0.665689515376086,-0.214255282904153,-0.213965463748124,0.451724051627961,0.000289819156028631
0.906,"payg",TRUE,3.64861142459526,1.03985425600965,0,2.18102001690457,4.86594920190409,-0.211006369301157,-0.220606184078669,0,0,0.583777827935242,0.474319485197384,0,3.49214947979897,0.99183742884684,3.51756155657853,0.404317420296383,-0.659923136710894,-0.211293511121899,-0.211006369301157,0.448916767409737,0.000287141820741327
0.908,"payg",TRUE,3.68262813201626,1.04954901762463,0,2.20135408681792,4.91236326884764,-0.20808823725993,-0.217552319310595,0,0,0.589220501122601,0.478741657162113,0,3.52545949866823,0.992076757875765,3.55035646082591,0.408086949520219,-0.654206707942979,-0.208372681583734,-0.20808823725993,0.446118470683049,0.000284444323803312
0.91,"payg",TRUE,3.71696198375576,1.05933416537039,0,2.22187773518357,4.95918906243089,-0.205210498916681,-0.21454085485316,0,0,0.594713917400921,0.483205057888249,0,3.55906500170943,0.992309124118492,3.58345711828535,0.41189162279142,-0.648539796393117,-0.205492228321895,-0.205210498916681,0.443329297476436,0.000281729405214176
0.912,"payg",TRUE,3.75161593661137,1.06921054193424,0,2.24259272947797,5.00643082810273,-0.202372593531303,-0.211571196618407,0,0,0.60025854985782,0.487710071759478,0,3.59296903575713,0.992534726997152,3.61686637955299,0.415731767764711,-0.642921973130066,-0.202651593192312,-0.202372593531303,0.440549379598763,0.000278999661008528
0.914,"payg",TRUE,3.78659297494749,1.07917899786003,0,2.26350085365608,5.05409284370286,-0.199573968216625,-0.208642759074054,0,0,0.605854875991598,0.492257086743173,0,3.6271746708918,0.992753760404169,3.65058712180159,0.419607715149608,-0.637352812938103,-0.199850225766453,-0.199573968216625,0.437778844721478,0.000276257549827574
0.916,"payg",TRUE,3.82189611095229,1.0892403916214,0,2.28460390830502,5.10217941985616,-0.196814077825471,-0.205754965110405,0,0,0.611503377752366,0.496846494423798,0,3.66168500072289,0.992966412845005,3.68462224902837,0.423519798738893,-0.631831894284834,-0.197087583224672,-0.196814077825471,0.435017816459363,0.000273505399201596
0.918,"payg",TRUE,3.8575283848972,1.0993955896957,0,2.30590371079914,5.15069490037138,-0.19409238483947,-0.202907245909733,0,0,0.617204541583552,0.501478690036636,0,3.69650314267495,0.993172867577862,3.71897469230506,0.427468355437363,-0.62635879928929,-0.194363130251026,-0.19409238483947,0.43226641444982,0.000270745411555889
0.92,"payg",TRUE,3.89349286539865,1.10964546663861,0,2.32740209545651,5.19964366264412,-0.191408359259595,-0.200099040818097,0,0,0.622958858463784,0.506154072501824,0,3.73163223827682,0.993373302750337,3.75364741003033,0.431453725290843,-0.620933113690297,-0.191676338929546,-0.191408359259595,0.429524754430703,0.000267979669951679
0.922,"payg",TRUE,3.92979264968239,1.11999090515948,0,2.34910091369691,5.24903011806397,-0.188761478498369,-0.197329797219501,0,0,0.628766823949182,0.51087304445871,0,3.76707545345384,0.993567891533081,3.78864338818461,0.435476251515472,-0.615554426815123,-0.189026688641944,-0.188761478498369,0.426792948316754,0.000265210143574224
0.924,"payg",TRUE,3.96643086385019,1.1304327961973,0,2.37100203420127,5.29885871242581,-0.186151227273752,-0.194598970412374,0,0,0.63462893821603,0.515636012300524,0,3.80283597882302,0.993756802250483,3.82396564058715,0.439536280527259,-0.61022233154839,-0.186413665966731,-0.186151227273752,0.424071104274639,0.000262438692978983
0.926,"payg",TRUE,4.00341066314908,1.14097203899749,0,2.39310734307256,5.34913392634514,-0.183577097504629,-0.191906023488276,0,0,0.640545706103853,0.520443386209381,0,3.8389170299911,0.993940198508416,3.85961720915565,0.443634161971914,-0.604936424301262,-0.183836764579735,-0.183577097504629,0.421359326796634,0.000259667075106274
0.928,"payg",TRUE,4.04073523224307,1.15160954118928,0,2.41541874399828,5.39986027567733,-0.181038588207914,-0.189250427212808,0,0,0.646517637158891,0.525295580191599,0,3.87532184785545,0.994118239319079,3.89560116416819,0.447770248754965,-0.599696304980896,-0.181295485155989,-0.181038588207914,0.418657716772981,0.000256896948074598
0.93,"payg",TRUE,4.0784077854874,1.16234621886391,0,2.43793815841438,5.45104231194085,-0.178535205397214,-0.186631659908654,0,0,0.652545245677983,0.530193012113362,0,3.91205369890781,0.994291079222977,3.93192060452764,0.451944897072143,-0.594501576960158,-0.178789335272976,-0.178535205397214,0.415966371562944,0.000254129875762316
0.932,"payg",TRUE,4.11643156720535,1.17318299665352,0,2.46066752567071,5.50268462274437,-0.176066461983027,-0.184049207340712,0,0,0.658629050752855,0.535136103736695,0,3.9491158755408,0.994458868408073,3.96857865802854,0.456158466440062,-0.589351847047605,-0.176317829315214,-0.176066461983027,0.413285385064578,0.000251367332186891
0.934,"payg",TRUE,4.15480985196766,1.18412080781078,0,2.48360880319805,5.55479183221763,-0.173631877674468,-0.181502562603261,0,0,0.664769576314826,0.540125280755796,0,3.98651169635714,0.994621752826151,4.00557848162645,0.460411319727178,-0.58424672545772,-0.173880488380159,-0.173631877674468,0.410614847783252,0.000248610705690655
0.936,"payg",TRUE,4.19354594487455,1.19516059428925,0,2.50676396667671,5.60736860144613,-0.171230978882464,-0.178991226009119,0,0,0.670967351179928,0.545160972833692,0,4.02424450648163,0.994779874306442,4.04292326170986,0.464703823185041,-0.579185825781415,-0.171476840185405,-0.171230978882464,0.407954846898951,0.000245861302941297
0.938,"payg",TRUE,4.23264318184028,1.20630330682448,0,2.53013501020662,5.6604196289095,-0.16886329862442,-0.176514704980749,0,0,0.677222909094445,0.550243613639237,0,4.06231767787571,0.994933370666534,4.08061621437454,0.469036346479833,-0.574168764956775,-0.169106418977176,-0.16886329862442,0.405305466332354,0.000243120352755422
0.94,"payg",TRUE,4.27210492988053,1.21754990501595,0,2.55372394647909,5.71394965092367,-0.166528376430316,-0.174072513943254,0,0,0.683536788780884,0.555373640884468,0,4.10073460965488,0.99508237582064,4.11866058570059,0.473409262724206,-0.569195163240072,-0.166768765440069,-0.166528376430316,0.402666786809756,0.000240389009752817
0.942,"payg",TRUE,4.31193458740226,1.22890135740964,0,2.57753280695017,5.76796344208658,-0.164225758250212,-0.171664174219239,0,0,0.689909533984362,0.560551496362294,0,4.13949872840846,0.995227019885237,4.15705965203188,0.477822948509412,-0.564264644177017,-0.164463426608061,-0.164225758250212,0.400038885926804,0.000237668357848581
0.944,"payg",TRUE,4.35213558449649,1.2403586415815,0,2.60156364201553,5.82246581572768,-0.161954996363142,-0.169289213925482,0,0,0.696341693519439,0.565777625984544,0,4.17861348852229,0.995367429282142,4.19581672025832,0.482277783937738,-0.559376834574269,-0.162189955776732,-0.161954996363142,0.397421838211127,0.000234959413590724
0.946,"payg",TRUE,4.3927113832336,1.25192274422158,0,2.62581852118709,5.87746162436092,-0.159715649287362,-0.166947167871375,0,0,0.702833821317377,0.571052479820368,0,4.21808237250376,0.995503726839059,4.23493512810055,0.486774152655235,-0.554531364471185,-0.159947912416712,-0.159715649287362,0.394815715183823,0.000232263129349458
0.948,"payg",TRUE,4.43366547796155,1.26359466121904,0,2.65029953327123,5.93295576014148,-0.157507281691948,-0.164637577459105,0,0,0.709386476473847,0.576376512135001,0,4.25790889130962,0.995636031887647,4.27441824439744,0.491312441884764,-0.549727867111821,-0.157736862088313,-0.157507281691948,0.392220585419872,0.000229580396364809
0.95,"payg",TRUE,4.47500139560674,1.27537539774792,0,2.67500878654867,5.98895315532601,-0.155329464309698,-0.162359990585526,0,0,0.716000223297078,0.581750181428876,0,4.29809658467626,0.995764460359157,4.31426946939621,0.495893042459335,-0.544965978917167,-0.155556376357357,-0.155329464309698,0.389636514607469,0.000226912047659067
0.952,"payg",TRUE,4.51672269597782,1.28726596835368,0,2.69994840895604,6.04545878273648,-0.15318177385133,-0.160113961545691,0,0,0.722675631356451,0.587173950477116,0,4.33864902145262,0.995889124877669,4.35449223504522,0.500516348855772,-0.540245339457632,-0.15340603271215,-0.15318177385133,0.387063565606302,0.000224258860819448
0.954,"payg",TRUE,4.5588329720722,1.29926739704058,0,2.72512054826912,6.10247765622763,-0.15106379292096,-0.157899050938006,0,0,0.729413275531553,0.592648286369387,0,4.37956979993566,0.996010134851006,4.39509000528954,0.505182759228682,-0.535565591425763,-0.151285414481617,-0.15106379292096,0.384501798504803,0.000221621560657026
0.956,"payg",TRUE,4.60133585038552,1.31138071735987,0,2.75052737228785,6.16001483115798,-0.148975109932817,-0.155714825570971,0,0,0.736213736061683,0.598173660550118,0,4.42086254820839,0.996127596559329,4.43606627636928,0.509892675444745,-0.530926380609196,-0.149194110754564,-0.148975109932817,0.381951270676379,0.000219000821747084
0.958,"payg",TRUE,4.64423499122392,1.32360697249882,0,2.77617106902295,6.21807540486441,-0.146915319029196,-0.153560858371474,0,0,0.743077598595827,0.60375054885911,0,4.46253092448047,0.996241613241499,4.47742457712068,0.514646503117319,-0.52632735586385,-0.147131716300052,-0.146915319029196,0.379412036834655,0.000216397270856261
